id,date,time,competition,tournament,home_team,away_team,home_goals,away_goals,score,opponent,venue,result,played,stadium,stadium_fr,city,belgium_coach,referee,url
1320,1969-02-23,00:00,Qualifying round,Mexico - 1970,Belgium,Spain,2,1,2-1,Spain,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Raymond Goethals,TAGE Sörensen,https://www.rbfa.be/en/international-game/1320
996,1969-04-16,00:00,International friendly,,Belgium,Mexico,2,0,2-0,Mexico,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Raymond Goethals,Robert Heliès,https://www.rbfa.be/en/international-game/996
1698,1969-10-19,00:00,Qualifying round,Mexico - 1970,Yugoslavia,Belgium,4,0,4-0,Yugoslavia,away,L,true,Gradski Stadion,Gradski Stadion,Skoplje,Raymond Goethals,BRUNO Piotrowicz,https://www.rbfa.be/en/international-game/1698
997,1969-11-05,00:00,International friendly,,Mexico,Belgium,1,0,1-0,Mexico,away,L,true,Azteca,Azteca,Mexico City,Raymond Goethals,x Canessa,https://www.rbfa.be/en/international-game/997
998,1970-02-25,00:00,International friendly,,Belgium,England,1,3,1-3,England,home,L,true,Constant Vanden Stock Stadion,Stade Constant Vanden Stock,Brussel,Raymond Goethals,ANTONIO Sbardella,https://www.rbfa.be/en/international-game/998
1940,1970-06-03,00:00,FIFA World Cup,Mexico - 1970,Belgium,El Salvador,3,0,3-0,El Salvador,home,W,true,Azteca,Azteca,Mexico City,Raymond Goethals,ANDREI Radulescu,https://www.rbfa.be/en/international-game/1940
999,1970-06-06,00:00,FIFA World Cup,Mexico - 1970,Russia,Belgium,4,1,4-1,Russia,away,L,true,Azteca,Azteca,Mexico City,Raymond Goethals,Rudolf Scheurer,https://www.rbfa.be/en/international-game/999
2015,1970-06-11,00:00,FIFA World Cup,Mexico - 1970,Mexico,Belgium,1,0,1-0,Mexico,away,L,true,Azteca,Azteca,Mexico City,Raymond Goethals,ANGEL NORBERTO Coerezza,https://www.rbfa.be/en/international-game/2015
1000,1970-11-15,00:00,International friendly,,Belgium,France,1,2,1-2,France,home,L,true,Heizelstadion,Stade du Heysel,Brussel,Raymond Goethals,KURT Tschenscher,https://www.rbfa.be/en/international-game/1000
1658,1970-11-25,20:00,Qualifying round,Belgium - 1972,Belgium,Denmark,2,0,2-0,Denmark,home,W,true,Klokke,Stade de la Klokke,Brugge,Raymond Goethals,John Carpenter,https://www.rbfa.be/en/international-game/1658
1001,1971-02-03,20:00,Qualifying round,Belgium - 1972,Belgium,Scotland,3,0,3-0,Scotland,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Raymond Goethals,ANTONIO Sbardella,https://www.rbfa.be/en/international-game/1001
2151,1971-02-17,20:00,Qualifying round,Belgium - 1972,Belgium,Portugal,3,0,3-0,Portugal,home,W,true,Constant Vanden Stock Stadion,Stade Constant Vanden Stock,Brussel,Raymond Goethals,PINTADO Viu Gaspar,https://www.rbfa.be/en/international-game/2151
2092,1971-05-20,00:00,International friendly,,Luxembourg,Belgium,0,4,0-4,Luxembourg,away,W,true,Municipal,Municipal,Luxemburg,Raymond Goethals,FERDINAND Biwersi,https://www.rbfa.be/en/international-game/2092
1002,1971-05-26,19:00,Qualifying round,Belgium - 1972,Denmark,Belgium,1,2,1-2,Denmark,away,W,true,Parken Stadion,Stade Parken,Kopenhagen,Raymond Goethals,Kare Sirevaag,https://www.rbfa.be/en/international-game/1002
1003,1971-11-07,00:00,International friendly,,Belgium,Luxembourg,1,0,1-0,Luxembourg,home,W,true,Stade Du Panorama,Stade du Panorama,Verviers,Raymond Goethals,Robert Wurtz,https://www.rbfa.be/en/international-game/1003
1418,1971-11-10,20:30,Qualifying round,Belgium - 1972,Scotland,Belgium,1,0,1-0,Scotland,away,L,true,Pittodrie Stadium,Pittodrie Stadium,Aberdeen,Raymond Goethals,Johan Einar Boström,https://www.rbfa.be/en/international-game/1418
1004,1971-11-21,16:00,Qualifying round,Belgium - 1972,Portugal,Belgium,1,1,1-1,Portugal,away,D,true,A Luz,Stade de la Luz,Lissabon,Raymond Goethals,Kenneth Howard Burns,https://www.rbfa.be/en/international-game/1004
1804,1972-04-29,15:30,Play-offs,Belgium - 1972,Italy,Belgium,0,0,0-0,Italy,away,D,true,Stadio Guiseppe Meazza,Stade Giuseppe-Meazza (San Siro),Milaan,Raymond Goethals,HRISTO Nikolov,https://www.rbfa.be/en/international-game/1804
971,1972-05-13,20:00,Play-offs,Belgium - 1972,Belgium,Italy,2,1,2-1,Italy,home,W,true,Constant Vanden Stock Stadion,Stade Constant Vanden Stock,Brussel,Raymond Goethals,Paul Schiller,https://www.rbfa.be/en/international-game/971
1939,1972-05-18,20:00,Qualifying round,West Germany - 1974,Belgium,Iceland,4,0,4-0,Iceland,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Raymond Goethals,Kaj Rasmussen,https://www.rbfa.be/en/international-game/1939
200,1972-05-22,20:00,Qualifying round,West Germany - 1974,Iceland,Belgium,0,4,0-4,Iceland,away,W,true,Klokke,Stade de la Klokke,Brugge,Raymond Goethals,x Irne,https://www.rbfa.be/en/international-game/200
1609,1972-06-14,20:00,UEFA European Championship,Belgium - 1972,Belgium,West Germany,1,2,1-2,West Germany,home,L,true,Bosuil,Stade du Bosuil,Antwerpen,Raymond Goethals,William J. Mullan,https://www.rbfa.be/en/international-game/1609
972,1972-06-17,20:00,UEFA European Championship,Belgium - 1972,Belgium,Hungary,2,1,2-1,Hungary,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Raymond Goethals,Johan Einar Boström,https://www.rbfa.be/en/international-game/972
973,1972-10-04,19:00,Qualifying round,West Germany - 1974,Norway,Belgium,0,2,0-2,Norway,away,W,true,Ullevaal,Ullevaal,Oslo,Raymond Goethals,William J. Mullan,https://www.rbfa.be/en/international-game/973
1319,1972-11-19,19:00,Qualifying round,West Germany - 1974,Belgium,Netherlands,0,0,0-0,Netherlands,home,D,true,Bosuil,Stade du Bosuil,Antwerpen,Raymond Goethals,Keith Walker,https://www.rbfa.be/en/international-game/1319
2107,1973-04-18,20:00,International friendly,,Belgium,GDR,3,0,3-0,GDR,home,W,true,Olympisch Stadion,Stade olympique,Antwerpen,Raymond Goethals,A. Verbeke,https://www.rbfa.be/en/international-game/2107
2152,1973-10-31,20:00,Qualifying round,West Germany - 1974,Belgium,Norway,2,0,2-0,Norway,home,W,true,Emile Versé Stadion,Stade Émile Versé,Brussel,Raymond Goethals,Michal Jursa,https://www.rbfa.be/en/international-game/2152
974,1973-11-18,14:30,Qualifying round,West Germany - 1974,Netherlands,Belgium,0,0,0-0,Netherlands,away,D,true,Olympisch Stadion,Stade olympique,Amsterdam,Raymond Goethals,Pavel Nicolaïevitch Kazakov,https://www.rbfa.be/en/international-game/974
1357,1974-03-13,17:30,International friendly,,GDR,Belgium,1,0,1-0,GDR,away,L,true,F.L. Jahn Sportpark,F.L. Jahn Sportpark,Berlin,Raymond Goethals,x Kopcio,https://www.rbfa.be/en/international-game/1357
975,1974-04-17,20:00,International friendly,,Belgium,Poland,1,1,1-1,Poland,home,D,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Raymond Goethals,x Mathias,https://www.rbfa.be/en/international-game/975
2014,1974-05-01,20:30,International friendly,,Switzerland,Belgium,0,1,0-1,Switzerland,away,W,true,Stade Des Charmilles,Stade des Charmilles,Genève,Raymond Goethals,x Giunti,https://www.rbfa.be/en/international-game/2014
976,1974-06-01,20:00,International friendly,,Belgium,Scotland,2,1,2-1,Scotland,home,W,true,Klokke,Stade de la Klokke,Brugge,Raymond Goethals,K. Ohmsen,https://www.rbfa.be/en/international-game/976
1801,1974-09-08,16:00,Qualifying round,Yugoslavia - 1976,Iceland,Belgium,0,2,0-2,Iceland,away,W,true,Laugardalsvöllur,Laugardalsvöllur,Reykjavik,Raymond Goethals,Thomas Reynolds,https://www.rbfa.be/en/international-game/1801
977,1974-10-12,20:00,Qualifying round,Yugoslavia - 1976,Belgium,France,2,1,2-1,France,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Raymond Goethals,Kenneth Howard Burns,https://www.rbfa.be/en/international-game/977
978,1974-12-07,17:30,Qualifying round,Yugoslavia - 1976,GDR,Belgium,0,0,0-0,GDR,away,D,true,Der Hunderettausend,Der Hunderettausend,Leipzig,Raymond Goethals,Sergio Gonella,https://www.rbfa.be/en/international-game/978
979,1975-04-30,20:00,International friendly,,Belgium,Netherlands,1,0,1-0,Netherlands,home,W,true,Bosuil,Stade du Bosuil,Antwerpen,Raymond Goethals,John Keith Taylor,https://www.rbfa.be/en/international-game/979
1358,1975-09-06,20:00,Qualifying round,Yugoslavia - 1976,Belgium,Iceland,1,0,1-0,Iceland,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Raymond Goethals,Henning Lund-Sorensen,https://www.rbfa.be/en/international-game/1358
980,1975-09-27,20:00,Qualifying round,Yugoslavia - 1976,Belgium,Germany,1,2,1-2,Germany,home,L,true,Constant Vanden Stock Stadion,Stade Constant Vanden Stock,Brussel,Raymond Goethals,Nicolae Rainea,https://www.rbfa.be/en/international-game/980
234,1975-11-15,20:30,Qualifying round,Yugoslavia - 1976,France,Belgium,0,0,0-0,France,away,D,true,Parc Des Princes,Parc des Princes,Parijs,Raymond Goethals,Robert Holley Davidson,https://www.rbfa.be/en/international-game/234
1657,1976-04-25,14:30,Qualifying round,Yugoslavia - 1976,Netherlands,Belgium,5,0,5-0,Netherlands,away,L,true,De Kuip,De Kuip,Rotterdam,Raymond Goethals,Jean Dubach,https://www.rbfa.be/en/international-game/1657
201,1976-05-22,20:00,Qualifying round,Yugoslavia - 1976,Belgium,Netherlands,1,2,1-2,Netherlands,home,L,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Guy Thys,ALBERTO Michelotti,https://www.rbfa.be/en/international-game/201
981,1976-09-05,18:15,Qualifying round,Argentina - 1978,Iceland,Belgium,0,1,0-1,Iceland,away,W,true,Laugardalsvöllur,Laugardalsvöllur,Reykjavik,Guy Thys,John Carpenter,https://www.rbfa.be/en/international-game/981
982,1976-11-10,20:00,Qualifying round,Argentina - 1978,Belgium,Northern Ireland,2,0,2-0,Northern Ireland,home,W,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Guy Thys,Adolf Prokop,https://www.rbfa.be/en/international-game/982
1802,1977-01-26,14:30,International friendly,,Italy,Belgium,2,1,2-1,Italy,away,L,true,Stadio Olimpico,Stade olympique de Rome,Rome,Guy Thys,Erich Linemayr,https://www.rbfa.be/en/international-game/1802
983,1977-03-26,20:00,Qualifying round,Argentina - 1978,Belgium,Netherlands,0,2,0-2,Netherlands,home,L,true,Bosuil,Stade du Bosuil,Antwerpen,Guy Thys,Sergio Gonella,https://www.rbfa.be/en/international-game/983
2153,1977-09-03,20:00,Qualifying round,Argentina - 1978,Belgium,Iceland,4,0,4-0,Iceland,home,W,true,Emile Versé Stadion,Stade Émile Versé,Brussel,Guy Thys,S. Thime,https://www.rbfa.be/en/international-game/2153
984,1977-10-26,20:00,Qualifying round,Argentina - 1978,Netherlands,Belgium,1,0,1-0,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,Guy Thys,Patrick Partridge,https://www.rbfa.be/en/international-game/984
1417,1977-11-16,14:30,Qualifying round,Argentina - 1978,Northern Ireland,Belgium,3,0,3-0,Northern Ireland,away,L,true,Windsor Park,Windsor Park,Belfast,Guy Thys,Georges Konrath,https://www.rbfa.be/en/international-game/1417
1381,1977-12-21,20:00,International friendly,,Belgium,Italy,0,1,0-1,Italy,home,L,true,Stade Maurice Dufrasne,Stade Maurice Dufrasne,Liège,Guy Thys,Rudolf Frickel,https://www.rbfa.be/en/international-game/1381
985,1978-03-22,19:30,International friendly,,Belgium,Austria,1,0,1-0,Austria,home,W,true,Communal Stadion,Communal Stadion,Charleroi,Guy Thys,Jan Keizer,https://www.rbfa.be/en/international-game/985
986,1978-04-19,17:00,International friendly,,GDR,Belgium,0,0,0-0,GDR,away,D,true,Ernst-Grube Stadion,Ernst-Grube Stadion,Magdeburg,Guy Thys,Heinz Holzmann,https://www.rbfa.be/en/international-game/986
987,1978-09-20,20:00,Qualifying round,Italy - 1980,Belgium,Norway,1,1,1-1,Norway,home,D,true,Daknam,Stade de Daknam,Lokeren,Guy Thys,Marjan Raus,https://www.rbfa.be/en/international-game/987
988,1978-10-11,22:30,Qualifying round,Italy - 1980,Portugal,Belgium,1,1,1-1,Portugal,away,D,true,A Luz,Stade de la Luz,Lissabon,Guy Thys,Georges Konrath,https://www.rbfa.be/en/international-game/988
2154,1978-11-15,18:00,International friendly,,Israel,Belgium,1,0,1-0,Israel,away,L,true,Blumfield Stadion,Blumfield Stadion,Tel-Aviv,Guy Thys,x Zlatanos,https://www.rbfa.be/en/international-game/2154
989,1979-03-28,20:00,Qualifying round,Italy - 1980,Belgium,Austria,1,1,1-1,Austria,home,D,true,Constant Vanden Stock Stadion,Stade Constant Vanden Stock,Brussel,Guy Thys,Angel Franco Martinez,https://www.rbfa.be/en/international-game/989
990,1979-05-02,19:00,Qualifying round,Italy - 1980,Austria,Belgium,0,0,0-0,Austria,away,D,true,Ernst Happel Stadion,Stade Ernst-Happel,Vienna,Guy Thys,Hilmi Ok,https://www.rbfa.be/en/international-game/990
991,1979-09-12,19:00,Qualifying round,Italy - 1980,Norway,Belgium,1,2,1-2,Norway,away,W,true,Ullevaal,Ullevaal,Oslo,Guy Thys,Alojzy Jarguz,https://www.rbfa.be/en/international-game/991
1359,1979-09-26,20:00,International friendly,,Netherlands,Belgium,1,0,1-0,Netherlands,away,L,true,De Kuip,De Kuip,Rotterdam,Guy Thys,Clive B. White,https://www.rbfa.be/en/international-game/1359
992,1979-10-17,20:00,Qualifying round,Italy - 1980,Belgium,Portugal,2,0,2-0,Portugal,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Guy Thys,Ulf Eriksson,https://www.rbfa.be/en/international-game/992
993,1979-11-21,20:00,Qualifying round,Italy - 1980,Belgium,Scotland,2,0,2-0,Scotland,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,Guy Thys,Eldar Azim-Zade,https://www.rbfa.be/en/international-game/993
1803,1979-12-19,21:00,Qualifying round,Italy - 1980,Scotland,Belgium,1,3,1-3,Scotland,away,W,true,Hampden Park,Hampden Park,Glasgow,Guy Thys,Heinz Aldinger,https://www.rbfa.be/en/international-game/1803
1559,1980-02-27,20:00,International friendly,,Belgium,Luxembourg,5,0,5-0,Luxembourg,home,W,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Guy Thys,Henrik Van Ettekoven,https://www.rbfa.be/en/international-game/1559
962,1980-03-18,20:00,International friendly,,Belgium,Uruguay,2,0,2-0,Uruguay,home,W,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Guy Thys,Robert Wurtz,https://www.rbfa.be/en/international-game/962
963,1980-04-02,20:00,International friendly,,Belgium,Poland,2,1,2-1,Poland,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Heinz Aldinger,https://www.rbfa.be/en/international-game/963
965,1980-06-06,20:00,International friendly,,Belgium,Romania,2,1,2-1,Romania,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Jacob Baumann,https://www.rbfa.be/en/international-game/965
235,1980-06-12,17:45,UEFA European Championship,Italy - 1980,Belgium,England,1,1,1-1,England,home,D,true,Delle Alpi,Delle Alpi,Turijn,Guy Thys,Heinz Aldinger,https://www.rbfa.be/en/international-game/235
966,1980-06-15,17:45,UEFA European Championship,Italy - 1980,Belgium,Spain,2,1,2-1,Spain,home,W,true,Stadio Guiseppe Meazza,Stade Giuseppe-Meazza (San Siro),Milaan,Guy Thys,Charles Corver,https://www.rbfa.be/en/international-game/966
1800,1980-06-18,20:30,UEFA European Championship,Italy - 1980,Italy,Belgium,0,0,0-0,Italy,away,D,true,Stadio Olimpico,Stade olympique de Rome,Rome,Guy Thys,Antonio Garrido,https://www.rbfa.be/en/international-game/1800
967,1980-06-22,20:30,UEFA European Championship,Italy - 1980,Belgium,West Germany,1,2,1-2,West Germany,home,L,true,Stadio Olimpico,Stade olympique de Rome,Rome,Guy Thys,Nicolae Rainea,https://www.rbfa.be/en/international-game/967
1318,1980-10-15,16:15,Qualifying round,Spain - 1982,Republic of Ireland,Belgium,1,1,1-1,Republic of Ireland,away,D,true,Landsdowne Road,Lansdowne Road,Dublin,Guy Thys,Norbert Rolles,https://www.rbfa.be/en/international-game/1318
968,1980-11-19,20:00,Qualifying round,Spain - 1982,Belgium,Netherlands,1,0,1-0,Netherlands,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Eldar Azim-Zade,https://www.rbfa.be/en/international-game/968
969,1980-12-21,14:30,Qualifying round,Spain - 1982,Cyprus,Belgium,0,2,0-2,Cyprus,away,W,true,Makarios Athliticon Kentron,Makarios Athliticon Kentron,Nicosia,Guy Thys,Robert Valentine,https://www.rbfa.be/en/international-game/969
970,1981-02-18,20:00,Qualifying round,Spain - 1982,Belgium,Cyprus,3,2,3-2,Cyprus,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Arto Ravander,https://www.rbfa.be/en/international-game/970
1339,1981-03-25,20:00,Qualifying round,Spain - 1982,Belgium,Republic of Ireland,1,0,1-0,Republic of Ireland,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Raul Fernandes,https://www.rbfa.be/en/international-game/1339
12,1981-04-29,20:30,Qualifying round,Spain - 1982,France,Belgium,3,2,3-2,France,away,L,true,Parc Des Princes,Parc des Princes,Parijs,Guy Thys,Victoriano Sanchez,https://www.rbfa.be/en/international-game/12
14,1981-09-09,20:00,Qualifying round,Spain - 1982,Belgium,France,2,0,2-0,France,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Karoly Palotai,https://www.rbfa.be/en/international-game/14
15,1981-10-14,20:00,Qualifying round,,Netherlands,Belgium,3,0,3-0,Netherlands,away,L,true,De Kuip,De Kuip,Rotterdam,Guy Thys,Brian Mcginlay,https://www.rbfa.be/en/international-game/15
1717,1981-12-16,20:30,International friendly,,Spain,Belgium,2,0,2-0,Spain,away,L,true,Luis Casanova Stadion,Luis Casanova Stadion,Valence,Guy Thys,Volker Roth,https://www.rbfa.be/en/international-game/1717
1621,1982-03-24,20:00,International friendly,,Belgium,Romania,4,1,4-1,Romania,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Daniel Lambert,https://www.rbfa.be/en/international-game/1621
16,1982-04-28,20:00,International friendly,,Belgium,Bulgaria,2,1,2-1,Bulgaria,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Gerd Hennig,https://www.rbfa.be/en/international-game/16
1484,1982-05-27,19:00,International friendly,,Denmark,Belgium,1,0,1-0,Denmark,away,L,true,Idraetsparken Stadion,Idraetsparken Stadion,Kopenhagen,Guy Thys,Hans Harrysson,https://www.rbfa.be/en/international-game/1484
2155,1982-06-13,20:00,FIFA World Cup,Spain - 1982,Argentina,Belgium,0,1,0-1,Argentina,away,W,true,Camp Nou,Camp Nou,Barcelona,Guy Thys,Christov Vojtech,https://www.rbfa.be/en/international-game/2155
1580,1982-06-19,21:00,FIFA World Cup,Spain - 1982,Belgium,El Salvador,1,0,1-0,El Salvador,home,W,true,Nuevo Estadio,Nuevo Estadio,Elche,Guy Thys,Malcolm Moffatt,https://www.rbfa.be/en/international-game/1580
18,1982-06-22,21:00,FIFA World Cup,Spain - 1982,Belgium,Hungary,1,1,1-1,Hungary,home,D,true,Nuevo Estadio,Nuevo Estadio,Elche,Guy Thys,Clive B. White,https://www.rbfa.be/en/international-game/18
1364,1982-06-28,21:00,FIFA World Cup,Spain - 1982,Poland,Belgium,3,0,3-0,Poland,away,L,true,Camp Nou,Camp Nou,Barcelona,Guy Thys,Luis Siles Calderon,https://www.rbfa.be/en/international-game/1364
19,1982-07-01,21:00,FIFA World Cup,Spain - 1982,Belgium,Soviet Union,0,1,0-1,Soviet Union,home,L,true,Camp Nou,Camp Nou,Barcelona,Guy Thys,Michel Vautrot,https://www.rbfa.be/en/international-game/19
20,1982-09-22,20:15,International friendly,,West Germany,Belgium,0,0,0-0,West Germany,away,D,true,Olympiastadion,Stade olympique de Berlin,Munich,Guy Thys,Christov Vojtech,https://www.rbfa.be/en/international-game/20
21,1982-10-06,20:00,Qualifying round,France - 1984,Belgium,Switzerland,3,0,3-0,Switzerland,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Guy Thys,Paolo Bergamo,https://www.rbfa.be/en/international-game/21
