Date,Lieu,,Hôte,Visiteur,,Score,Compétition,Article,,Vidéo,,Vidéo
04/06/1994,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Zambie,https://ds1.static.rtbf.be/uploader/image/7/b/7/beta_dd23c61f97fdf626d8f15f5e8a88a5c0.png,9-0,Amical,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-zambie-9-0-04-juin-1994-g-vigneron?id=1963228"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-zambie-9-0-04-juin-1994-g-vigneron?id=1963228,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-zambie-9-0-04-juin-1994-g-vigneron?id=1963228
16/02/1994,La Valette,https://static-content.rtbf.be/uploader/image/7/d/c/beta_8292d5f501409530038fb283f73a48fd.png,Malte,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Amical,,,http://www.rtbf.be/video/detail_le-resume-de-malte-belgique-1-0-16-fevrier-1994-r-beenkens?id=1793865,404,
17/11/1993,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Tchécoslovaquie,https://static-content.rtbf.be/uploader/image/a/2/d/beta_bcd9e7ceb82b2aaa9de01b65622eb48e.png,0-0,Qualifs CM 94,http://www.rtbf.be/sport/football/diablesrouges/detail_les-matches-qui-ont-qualifie-les-diables-1994-la-carte-rouge-de-philippe-albert?id=8092741,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-tchequie-et-slovaquie-0-0-17-novembre-1993-f-baudoncq?id=1852035"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-tchequie-et-slovaquie-0-0-17-novembre-1993-f-baudoncq?id=1852035,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-tchequie-et-slovaquie-0-0-17-novembre-1993-f-baudoncq?id=1852035
13/10/1993,Bucarest,https://ds1.static.rtbf.be/uploader/image/7/5/c/beta_587c37f89497d1ee342b3e71732da95a.png,Roumanie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Qualifs CM 94,http://www.rtbf.be/sport/football/diablesrouges/detail_roumanie-belgique-histoire-d-un-duel?id=7867702,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-roumanie-belgique-2-1-13-octobre-1993-g-vigneron?id=1771775"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-roumanie-belgique-2-1-13-octobre-1993-g-vigneron?id=1771775,200,http://www.rtbf.be/video/detail_le-resume-de-roumanie-belgique-2-1-13-octobre-1993-g-vigneron?id=1771775
06/10/1993,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Gabon,https://static-content.rtbf.be/uploader/image/a/e/7/beta_5a4c1ac8386e37145cdcdfae9bc5dc9c.png,2-1,Amical,,,http://www.rtbf.be/video/detail_le-resume-de-belgique-gabon-2-1-06-octobre-1993-f-baudoncq?id=1852347,404,
22/05/1993,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Iles Féroé,https://static-content.rtbf.be/uploader/image/2/9/1/beta_66f9cc242e55ab7d2c60f8e768f36fab.png,3-0,Qualifs CM 94,,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-iles-feroe-22-mai-1993-3-0-3477587"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-iles-feroe-22-mai-1993-3-0-3477587,200,https://auvio.rtbf.be/media/diables-rouges-belgique-iles-feroe-22-mai-1993-3-0-3477587
31/03/1993,Cardiff,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,Pays de Galles,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-0,Qualifs CM 94,http://www.rtbf.be/sport/football/diablesrouges/detail_pays-de-galles-belgique-histoire-d-un-duel?id=7834494,"<a href=""http://www.rtbf.be/sport/video/detail_les-buts-de-pays-de-galles-belgique-2-0-r-laboureur?id=1755020&mediaset=rtbfsport--football&type=video"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/sport/video/detail_les-buts-de-pays-de-galles-belgique-2-0-r-laboureur?id=1755020&mediaset=rtbfsport--football&type=video,200,http://www.rtbf.be/sport/video/detail_les-buts-de-pays-de-galles-belgique-2-0-r-laboureur?id=1755020&mediaset=rtbfsport--football&type=video
13/02/1993,Nicosie,https://static-content.rtbf.be/uploader/image/a/5/d/beta_dd09574e6f1db582ed325f2c8d3dad08.png,Chypre,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-3,Qualifs CM 94,,,http://www.rtbf.be/video/detail_le-resume-de-chypre-belgique-0-3-13-fevrier-1993-p-perniaux?id=1792316,404,
18/11/1992,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays de Galles,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,2-0,Qualifs CM 94,http://www.rtbf.be/sport/football/diablesrouges/detail_pays-de-galles-belgique-histoire-d-un-duel?id=7834494,"<a href=""http://www.rtbf.be/sport/video/detail_les-buts-de-belgique-pays-de-galles-2-0-r-laboureur?id=1754677&mediaset=rtbfsport--home&type=video"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/sport/video/detail_les-buts-de-belgique-pays-de-galles-2-0-r-laboureur?id=1754677&mediaset=rtbfsport--home&type=video,200,http://www.rtbf.be/sport/video/detail_les-buts-de-belgique-pays-de-galles-2-0-r-laboureur?id=1754677&mediaset=rtbfsport--home&type=video
14/10/1992,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Roumanie,https://ds1.static.rtbf.be/uploader/image/7/5/c/beta_587c37f89497d1ee342b3e71732da95a.png,1-0,Qualifs CM 94,http://www.rtbf.be/sport/football/diablesrouges/detail_roumanie-belgique-histoire-d-un-duel?id=7867702,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-1-0-14-octobre-1992-r-laboureur?id=1772161"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-1-0-14-octobre-1992-r-laboureur?id=1772161,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-1-0-14-octobre-1992-r-laboureur?id=1772161
02/09/1992,Prague,https://static-content.rtbf.be/uploader/image/a/2/d/beta_bcd9e7ceb82b2aaa9de01b65622eb48e.png,Tchécoslovaquie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-2,Qualifs CM 94,,"<a href=""https://www.rtbf.be/auvio/detail_le-resume-de-tchecoslovaquie-belgique-1-2-02-septembre-1992-e-krol?id=2240074"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_le-resume-de-tchecoslovaquie-belgique-1-2-02-septembre-1992-e-krol?id=2240074,200,https://www.rtbf.be/auvio/detail_le-resume-de-tchecoslovaquie-belgique-1-2-02-septembre-1992-e-krol?id=2240074
03/06/1992,Toftir,https://static-content.rtbf.be/uploader/image/2/9/1/beta_66f9cc242e55ab7d2c60f8e768f36fab.png,Iles Féroé,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-3,Qualifs CM 94,,,,Vide,
22/04/1992,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Chypre,https://static-content.rtbf.be/uploader/image/a/5/d/beta_dd09574e6f1db582ed325f2c8d3dad08.png,1-0,Qualifs CM 94,,,http://www.rtbf.be/video/detail_le-resume-de-belgique-chypre-1-0-22-avril-1992-e-krol?id=1796195,404,
25/03/1992,Paris,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-3,Amical,,"<a href=""https://www.rtbf.be/auvio/detail_le-resume-de-france-belgique-3-3-25-mars-1992-m-delire?id=1790717"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_le-resume-de-france-belgique-3-3-25-mars-1992-m-delire?id=1790717,200,https://www.rtbf.be/auvio/detail_le-resume-de-france-belgique-3-3-25-mars-1992-m-delire?id=1790717
26/02/1992,Tunis,https://static-content.rtbf.be/uploader/image/f/1/6/beta_098ccc6f379c7d51ba4791426665d771.png,Tunisie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Amical,,"<a href=""https://auvio.rtbf.be/media/diables-rouges-le-resume-de-tunisie-belgique-2-1-26-fevrier-1992-f-baudoncq-2240075"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-le-resume-de-tunisie-belgique-2-1-26-fevrier-1992-f-baudoncq-2240075,200,https://auvio.rtbf.be/media/diables-rouges-le-resume-de-tunisie-belgique-2-1-26-fevrier-1992-f-baudoncq-2240075
20/11/1991,Anderlecht,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,0-1,Qualifs Euro 92,,,http://www.rtbf.be/video/detail_le-resume-de-belgique-allemagne-0-1-20-novembre-1991-m-delire?id=2046661,404,
09/10/1991,Sekesfehervar,https://ds1.static.rtbf.be/uploader/image/3/6/c/beta_6e7177c02bdb9791e5723046e8e17402.png,Hongrie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Amical,,"<a href=""https://auvio.rtbf.be/media/diables-rouges-le-resume-de-hongrie-belgique-0-2-09-octobre-1991-r-debeir-2240077"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-le-resume-de-hongrie-belgique-0-2-09-octobre-1991-r-debeir-2240077,200,https://auvio.rtbf.be/media/diables-rouges-le-resume-de-hongrie-belgique-0-2-09-octobre-1991-r-debeir-2240077
11/09/1991,Luxembourg,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,Luxembourg,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Qualifs Euro 92,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-luxembourg-belgique-0-2-11-septembre-1991-f-baudoncq?id=1799127"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-luxembourg-belgique-0-2-11-septembre-1991-f-baudoncq?id=1799127,200,http://www.rtbf.be/video/detail_le-resume-de-luxembourg-belgique-0-2-11-septembre-1991-f-baudoncq?id=1799127
01/05/1991,Hanovre,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,Allemagne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Qualifs Euro 92,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-allemagne-belgique-1-0-01-mai-1991-e-krol?id=1819584"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-allemagne-belgique-1-0-01-mai-1991-e-krol?id=1819584,200,http://www.rtbf.be/video/detail_le-resume-de-allemagne-belgique-1-0-01-mai-1991-e-krol?id=1819584
27/03/1991,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays de Galles,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,1-1,Qualifs Euro 92,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-de-galles-1-1-27-mars-1991-m-lecomte?id=1790822"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-de-galles-1-1-27-mars-1991-m-lecomte?id=1790822,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-de-galles-1-1-27-mars-1991-m-lecomte?id=1790822
27/02/1991,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Luxembourg,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,3-0,Qualifs Euro 92,,,http://www.rtbf.be/video/detail_le-resume-de-belgique-luxembourg-3-0-27-fevrier-1991-g-vigneron?id=1789004,404,
13/02/1991,Terni,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,Italie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-0,Amical,,,http://www.rtbf.be/video/detail_le-resume-de-italie-belgique-0-0-13-fevrier-1991?id=1793866,404,
17/10/1990,Cardiff,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,pays de Galles,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-1,Qualifs Euro 92,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-pays-de-galles-belgique-3-1-17-octobre-1990-g-vigneron?id=1778285"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-pays-de-galles-belgique-3-1-17-octobre-1990-g-vigneron?id=1778285,200,http://www.rtbf.be/video/detail_le-resume-de-pays-de-galles-belgique-3-1-17-octobre-1990-g-vigneron?id=1778285
12/09/1990,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne de l'Est,https://static-content.rtbf.be/uploader/image/f/8/1/beta_55fa68e2d113aeb5b0092ed8594a4c3a.png,0-2,Amical,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-allemagne-de-l-est-0-2-12-septembre-1990-r-laboureur?id=1852349"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-allemagne-de-l-est-0-2-12-septembre-1990-r-laboureur?id=1852349,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-allemagne-de-l-est-0-2-12-septembre-1990-r-laboureur?id=1852349
26/06/1990,Bologne,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,0-1,CM 1990,,"<a href=""https://www.rtbf.be/auvio/detail_le-resume-de-belgique-angleterre-1-1-12-juin-1980?id=2114720"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_le-resume-de-belgique-angleterre-1-1-12-juin-1980?id=2114720,200,https://www.rtbf.be/auvio/detail_le-resume-de-belgique-angleterre-1-1-12-juin-1980?id=2114720
21/06/1990,Vérone,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Espagne,https://ds1.static.rtbf.be/uploader/image/a/8/a/beta_605e85b7bc6eeff437eacb819a8b7cd1.png,1-2,CM 1990,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-espagne-1-2-21-juin-1990-g-vigneron?id=1832429"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-espagne-1-2-21-juin-1990-g-vigneron?id=1832429,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-espagne-1-2-21-juin-1990-g-vigneron?id=1832429
17/06/1990,Vérone,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Uruguay,https://static-content.rtbf.be/uploader/image/6/9/c/beta_b263b030f3d2399abadd83184625938e.png,3-1,CM 1990,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-uruguay-3-1-17-juin-1990-m-lecomte?id=1799126"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-uruguay-3-1-17-juin-1990-m-lecomte?id=1799126,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-uruguay-3-1-17-juin-1990-m-lecomte?id=1799126
12/06/1990,Vérone,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Corée du Sud,https://ds1.static.rtbf.be/uploader/image/9/2/5/beta_cf63aa6f8887aaa1ff5f086fe998dc27.png,2-0,CM 1990,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-coree-du-sud-2-0-12-juin-1990-r-laboureur?id=1830880"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-coree-du-sud-2-0-12-juin-1990-r-laboureur?id=1830880,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-coree-du-sud-2-0-12-juin-1990-r-laboureur?id=1830880
06/06/1990,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pologne,https://ds1.static.rtbf.be/uploader/image/c/5/f/beta_c1b33ce3efc849efb8923c5427f61eb4.png,1-1,Amical,,,,Vide,
02/06/1990,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Mexique,https://static-content.rtbf.be/uploader/image/4/7/b/beta_d7b7722ea53681e94eee87e218a5bb5f.png,3-0,Amical,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-mexique-3-0-02-juin-1990-f-baudoncq?id=1827635"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-mexique-3-0-02-juin-1990-f-baudoncq?id=1827635,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-mexique-3-0-02-juin-1990-f-baudoncq?id=1827635
26/05/1990,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Roumanie,https://ds1.static.rtbf.be/uploader/image/7/5/c/beta_587c37f89497d1ee342b3e71732da95a.png,2-2,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_roumanie-belgique-histoire-d-un-duel?id=7867702,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-2-2-26-mai-1990-e-kroll?id=1773810"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-2-2-26-mai-1990-e-kroll?id=1773810,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-roumanie-2-2-26-mai-1990-e-kroll?id=1773810
21/02/1990,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suède,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,0-0,Amical,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-suede-0-0-21-fevrier-1990-m-lecomte?id=1780674"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-suede-0-0-21-fevrier-1990-m-lecomte?id=1780674,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-suede-0-0-21-fevrier-1990-m-lecomte?id=1780674
17/01/1990,Athènes,https://static-content.rtbf.be/uploader/image/2/8/6/beta_c021e3ce519c47364bed871ee5493119.png,Grèce,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-0,Amical,,,,Vide,
25/10/1989,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Luxembourg,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,1-1,Qualifs CM 90,http://www.rtbf.be/sport/football/diablesrouges/detail_les-matches-qui-ont-qualifie-les-diables-1990-les-diables-rouges-de-honte?id=8092707,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-luxembourg-1-1-25-octobre-1989-m-lecomte?id=1852027"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-luxembourg-1-1-25-octobre-1989-m-lecomte?id=1852027,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-luxembourg-1-1-25-octobre-1989-m-lecomte?id=1852027
11/10/1989,Bâle,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,Suisse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-2,Qualifs CM 90,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-suisse-belgique-2-2-11-octobre-1989-r-debeir?id=1779709"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-suisse-belgique-2-2-11-octobre-1989-r-debeir?id=1779709,200,http://www.rtbf.be/video/detail_le-resume-de-suisse-belgique-2-2-11-octobre-1989-r-debeir?id=1779709
06/09/1989,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Portugal,https://ds1.static.rtbf.be/uploader/image/8/8/e/beta_2c6da37f3e71e875008aab66fa999ea6.png,3-0,Qualifs CM 90,,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-portugal-06-septembre-1989-3-0-2785031"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-portugal-06-septembre-1989-3-0-2785031,200,https://auvio.rtbf.be/media/diables-rouges-belgique-portugal-06-septembre-1989-3-0-2785031
23/08/1989,Bruges,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Danemark,https://ds1.static.rtbf.be/uploader/image/c/4/c/beta_cc435abd09c7871251ae85e86f660044.png,3-0,Amical,,"<a href=""https://auvio.rtbf.be/media/diables-rouges-belgique-danemark-23-aout-1989-3-0-2676137"" target=""_blank"">Vidéo 🎥</a>",https://auvio.rtbf.be/media/diables-rouges-belgique-danemark-23-aout-1989-3-0-2676137,200,https://auvio.rtbf.be/media/diables-rouges-belgique-danemark-23-aout-1989-3-0-2676137
08/06/1989,Ottawa,https://ds1.static.rtbf.be/uploader/image/4/c/3/beta_635635cdd599a25ac535310d70c30881.png,Canada,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Amical,,,,Vide,
01/06/1989,Lille,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,Luxembourg,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-5,Qualifs CM 90,,,http://www.rtbf.be/video/detail_le-resume-de-luxembourg-belgique-0-5-01-juin-1989-g-vigneron?id=1827626,404,
